"abuse","acoustic","action","adaptation","addiction","adhd","affect","alzheimer","amnestic","anger","anticipation","anxiety","aphasia","appraisal","arithmetic","arm","arousal","speech","attention","audiovisual","auditory","autism","autobiographical","autonomic","aversive","avoidance","awareness","balance","belief","bilingual","bipolar","blind","body","calculation","categorization","character","choice","pain","cognition","color","communication","competition","complexity","comprehension","compulsive","computation","concentration","concept","condition","confidence","conflict","consciousness","consolidation","construction","consumption","context","control","coordination","covert","cue","damage","decision","decode","default","deficit","delay","demand","dementia","depression","deprivation","depth","detection","development","diagnosis","digit","disability","discriminate","disgust","ocd","stress","distraction","dominance","dyslexia","vision","eat","economic","efficiency","effort","emotion","empathy","encode","engagement","english","epilepsy","episodic","error","evaluation","events","execution","expectation","experience","expertise","exploration","eye","face","familiarity","family","fear","feature","feel","finger","fixation","flexibility","fluency","focus","food","foot","force","gain","gamble","game","gaze","german","gestures","goal","grasp","hand","handedness","happy","head","health","hear","heart","illusion","image","imagery","imagine","imitation","implicit","impulsivity","incentive","incorrect","induction","inference","instruction","integration","integrity","intelligence","intensity","intention","intentional","interaction","interactive","interference","interoception","interpersonal","item","judgment","knowledge","language","learn","letter","lexical","light","limb","linguistic","listen","location","loss","maintenance","manipulation","match","memory","mentalize","mind","mirror","mnemonic","modulatory","monetary","mood","moral","motion","motivation","motor","movement","sclerosis","multisensory","muscle","music","name","navigation","negative","neutral","nociceptive","noise","nouns","novelty","noxious","object","obsessive","olfactory","oral","organization","orientation","orthographic","parkinson","passive","perception","performance","person","personal","personality","phonological","photographs","picture","pitch","place","placebo","plan","pleasant","prediction","preference","preparation","pressure","prime","probabilistic","production","prospective","psychotic","ptsd","punishment","rate","reach","reaction","read","real","reappraisal","reason","recall","recognition","recollection","reference","referential","regulation","rehabilitation","rehearsal","reinforcement","relational","remember","reorganization","repetition","response","rest","retention","retrieval","reward","rhythm","risk","rotation","saccade","sad","schizophrenia","selection","report","semantic","sensation","sensitivity","sensorimotor","sensory","sentence","separation","sequence","serial","sex","shapes","shift","sight","signal","similarity","simulation","size","skin","sleep","social","solve","sound","spatial","spatiotemporal","speaker","speak","spectrum","spoken","spontaneous","storage","strategy","stroop","substance","subtraction","success","suffer","suppression","sustained","symbolic","syntactic","tactile","tap","target","task","taste","think","thought","time","tone","touch","track","trait","unpleasant","update","valence","value","verb","verbal","video","view","violations","virtual","visual","visuospatial","visuomotor","voice","watch","word","work","write"
0,0,0.0356730769230769,0,0,0,0,0,0,0.0155769230769231,0.0156923076923077,0,0.0353076923076923,0,0.235846153846154,0,0,0,0,0,0,0,0.0418461538461539,0,0,0,0,0,0,0,0,0,0,0.518153846153846,0,0,0.0349038461538462,0,0,0,0,0.054153846153846,0,0,0,0,0,0.0686153846153847,0,0,0,0,0,0,0,0,0,0.0855384615384615,0,0,0,0.0159615384615385,0,0.0991153846153845,0,0,0.0611794871794873,0,0,0,0,0,0,0,0,0,0.0166769230769231,0,0,0,0,0,0,0,0,0,0,0,0.00355555555555556,0,0.0722307692307693,0,0,0,0.0293846153846154,0,0,0,0.1185,0,0,0,0,0.057102564102564,0,0.0393076923076923,0,0,0,0,0.0155769230769231,0,0,0,0,0,0,0,0.0314615384615385,0.110384615384615,0,0,0,0,0,0,0,0,0,0,0,0.139884615384615,0,0,0,0.105461538461538,0,0,0,0,0,0,0,0,0.0497307692307692,0,0,0,0.017,0,0,0,0,0,0,0,0.0185769230769231,0,0,0,0,0,0.0136923076923077,0,0,0,0,0,0.094923076923077,0,0,0,0.369608974358974,0,0,0,0,0,0,0,0,0,0,0.120032967032967,0.101307692307692,0,0,0,0,0,0.541384615384615,0,0,0,0,0,0,0,0.0092051282051282,0,0,0,0,0,0,0,0,0,0.051423076923077,0,0.0633846153846154,0,0,0,0,0,0,0,0.354384615384615,0,0,0,0.0596923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,0,0.011025641025641,0.0338846153846154,0,0,0,0,0,0.0912051282051283,0.149692307692308,0,0,0,0,0.358230769230769,0.0368269230769232,0,0,0.139846153846154,0.0306153846153846,0,0,0,0,0.105730769230769,0,0,0,0,0,0,0.0711282051282052,0,0,0,0.286461538461538,0.364153846153846,0.0629230769230769,0,0,0,0,0,0,0,0,0.0734615384615384,0.054846153846154,0,0,0.0163076923076923,0,0,0,0.0136410256410256,0,0,0,0,0,0.0361538461538461,0,0,0,0,0,0.0446153846153847,0.467582417582417,0,0,0,0,0,0,0,0,0,0,0,0.0166153846153846,0,0.0315641025641026,0.126435897435898,0,0,0,0.00226373626373626,0.0341538461538462,0.126230769230769,0,0,0,1.10253846153846,0
0,0,0.228288043478261,0,0,0,0,0,0,0,0,0,0,0,0,0.0971739130434782,0,0.183885869565218,0.0146014492753623,0,0,0,0,0.0404347826086957,0,0,0,0,0,0,0,0,0,0.150978260869565,0,0,0.0246739130434783,0.287210144927536,0,0,0,0,0.372065217391304,0,0,0,0,0,0,0.204782608695652,0.0220652173913044,0,0,0,0,0,0,2.00173913043478,0.0458695652173913,0,0,0,0,0,0,0.0236956521739131,0.188949275362319,0,0,0,0,0,0,0,0,0.0492391304347826,0,0,0,0,0.0157971014492754,0.77266304347826,0,0,0,0,0,0.0273369565217392,0,0,0.0135869565217391,0,0.100760869565217,0,0,0,0,0,3.12380434782609,0,0,0,0,0.083695652173913,0,0,0,0,0,0,3.8275,0,0,0,0,0,1.77532608695652,2.21739130434783,0.270489130434783,0,0,0,0,0,0,0,2.11264492753623,0,0,0,0,0,0,0,0,0.743152173913045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161847826086957,0,0,0,0,0,0.0678804347826087,0,0.077336956521739,0.072717391304348,0,0.839239130434783,0,0,0,0,0.0472826086956522,0,0,0.0873641304347825,0,0,0.123478260869565,0,0,0.0127173913043478,0.0997826086956522,0,0,0,3.17784161490683,6.2771195652174,0.0232608695652174,0,0.720760869565217,0.0321014492753623,0,0,0,0,0.13554347826087,0,0,0,0.225,0,0,0,0.25,0,0,0.252065217391304,0,0,0,0.144184782608695,0,0,0,0.433369565217391,0,0,0,0,0,0.697934782608696,0,0,0,1.59972826086957,0,0,0,0.594782608695652,0,0,0,0,0,0,0.24241847826087,0.168369565217391,0,0,0,0,0.00746376811594203,0,0,0,0,0,0.266630434782609,0,0,0,0,0,0.0807971014492755,0,0,0,0,0.0909782608695652,0,0.0430434782608696,0.76179347826087,0,0,0,0,0,0.0452173913043478,0,3.03809782608696,0.177717391304348,0,0,0.854855072463768,0,0,0,0,0,0,0,0,0,0.0232065217391304,0,0,0,0,0.00830434782608696,0,0.0204891304347826,0,0,0,0,0.0473913043478261,0,0,0,0,0,0,0,0,0,0,0,4.85989130434783,0.114927536231884,0.933850931677018,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.0144565217391304,0,0,0,0,0.13526397515528,0,0.710760869565217,0.431141304347826,0,0.0762173913043478,0.686304347826087,0
0,0,0.28554347826087,0,0,0,0,0,0,0,0,0,0,0,0.0595652173913044,0,0,1.30326086956522,0.0122383252818036,0,0.248188405797101,0,0.054927536231884,0,0,0,0,0,0,1.38724637681159,0,0,0,0.266376811594203,0,0.0978260869565215,0.0768840579710145,0,0,0.126086956521739,0,0,1.78166666666666,2.28333333333333,0,0,0,0,0,0.136666666666667,0.0882608695652175,0,0,0,0,0,0,0.693188405797102,0.188550724637681,0.0229468599033816,0,0.0307246376811595,0,0,0,0.162173913043479,0.61425120772947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238768115942029,0,0,0,0,0,0,0,0,0.087584541062802,0,0.373623188405797,0,0,0,0,0,2.07369565217391,0,0,0,0,0.317632850241546,0,0,0,0,0,0,2.27380434782609,0,0,0.061304347826087,0,0,0.221594202898551,0.319565217391304,0.72304347826087,0,0,0,0,0,0,0,1.08140096618358,0,0,0,0,0,0,0,0,1.68028985507246,0.186884057971015,0,0,0,0,0,0,0,0.031304347826087,0,0,0,0,0,0,0,0,0.159710144927536,0,0,0,0.0229468599033816,0,1.40032608695652,0.0203864734299517,0.273985507246377,1.33847826086957,0,0,0.216521739130435,0.058985507246377,0,0,0,0,0,0.407053140096619,0,0,0.249275362318841,0,0,0,0.568405797101449,0,0,0,2.58875776397516,4.16579710144928,0,0,0,0,0.359710144927536,0,0,0,0,0,0.12768115942029,0,0,0,0,0,0.808550724637681,0,0.0392753623188407,1.38376811594203,0,0,0,0.316376811594203,0,0,0,2.12608695652174,0,0,0,0,0,0.871014492753623,0,0,0,1.6086231884058,0,0,0,3.76130434782609,0,0,0,0,0,0,0.157391304347826,1.87927536231884,0,0.637536231884058,0,0,0,0,0,0,0,0,0.99695652173913,0,0,0.0181642512077295,0,0,0,0,0,0.10804347826087,0,0.12695652173913,0,0.172173913043478,1.06130434782609,0,0,0,0,0.271956521739131,0,0,1.28101449275362,0.0344927536231884,1.81685990338164,0,1.22381642512077,1.03101449275362,0,0,0,0,0,0,1.70623188405797,0,0,0,0,0,0,0.0110724637681159,0,0.195797101449275,0,0,0.0628985507246377,0,0.257971014492754,0,0,0,0,0,0,0,0,0,0.516811594202899,0,3.04217391304348,0,1.43457556935818,0,0,0,0,0,0,0,0,0,0.0608695652173913,0,0,2.51,0.34657004830918,0,0,0,0,0.192370600414079,0,0.358840579710145,0.114420289855072,0,1.33472463768116,2.55898550724638,0
0,0,0.15099358974359,0,0,0,0.0584188034188033,0,0,0,0,0,0,0,0,0.0553846153846154,0,0.357852564102564,0.0366951566951567,0.0267307692307692,0.0241025641025641,0,0.560576923076924,0,0,0,0,0.0574358974358974,0,0.986538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0.280705128205128,1.21205128205128,0,0.232051282051282,0,0,0,0,0,0,0,0,0,0.0576923076923077,0,0,0,0,0,0,0,0,0,0,0.048076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10002849002849,0,0,0,0,0,0.0706410256410256,0,0,0,0.184807692307693,0,0,0,0,0,0,0,0,0,0,0,0.414294871794871,0,0,0.282820512820513,0,0,0.186282051282051,0,0.050128205128205,0,0,0,0,0.053974358974359,0,0,0.032991452991453,0,0,0,0,0.0512179487179485,0.0284615384615385,0,0,0.50570512820513,0.406089743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610160256410258,0.0177777777777778,0,0.382692307692307,0,0,0.881794871794872,0.079423076923077,0,0,0,0,0,0.083173076923077,0.188076923076923,0.0257051282051282,0,0,0,0,0,0.121153846153846,0,0,0.762838827838828,0.688076923076922,0,0,0,0,0.0501282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636858974358975,0,0,0.421282051282051,0,0.471794871794872,0,0.107884615384615,0.145512820512821,0,0,0.514230769230769,0,0,0,0.315833333333334,0,0,0,1.62897435897436,0,0,0,0,0,0,0,0.423846153846154,0,3.44641025641026,0,0,0,0.264871794871795,0,0,0.0281730769230769,0,0.374871794871795,0,0,0.431452991452991,0,0,0,0,0,0.0862820512820515,0,0.296410256410256,0,0,0.0246153846153846,0,0,0,0,0.0825320512820513,0,0,0.216474358974359,0,1.15645299145299,0,0.157820512820513,0.134102564102564,0,0,0,0,0,0,1.74128205128205,0,0,0,0,0,0,0,0,0.0748076923076925,0.269230769230769,0,0.0511538461538462,0,0.18025641025641,0,0,0,0,0.329487179487179,0,0,0,0,0.0983333333333333,0,0.0552564102564103,0,0.0886080586080586,0,0,0,0,0,0,0.143974358974359,0,0,0,0,0,1.20666666666666,0.116239316239316,0,0,0,0,0.00810439560439557,0,0,0.088525641025641,0,0.321333333333333,0.0998717948717949,0
0,0,0.708777173913043,0,0,0,0,0,0,0,0.0221739130434782,0,0,0,0.144130434782609,0,0,0,0.0152173913043478,0,0,0,0.0408152173913044,0,0,0,0,0,0,0,0,0,0,0.482826086956522,0,0,0,0.0244202898550725,0.0104849498327759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015036231884058,0,0.124021739130435,0,0,0,0,0,0,0,0,0.133188405797101,0,0,0,0,0,0,0,0,0,0,0,0.0163768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63657608695652,0,0.0298550724637681,0,0,0.194492753623188,0,0,0,0,0,0,0.732690217391305,0,0,0,0,0,0,0,0,0.15945652173913,0,0.043695652173913,0,0,0,0,0.184311594202899,0,0,0,0,0,0,0,0,0.88320652173913,0.215326086956522,0.0994565217391304,0,0,0,0,0,0,0.0234239130434782,0,0,0,0.04875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038695652173913,0,0.066304347826087,0.0219021739130435,0,0,0,0.361476449275362,0,0,0.0908695652173913,0,0,0,0,0,0,0,0.585434782608695,1.68771739130435,0,0,0,0.058768115942029,0,0.980760869565217,0,0,0,0,0,0,0.0395652173913043,0.145036231884058,0,0,0,0,0,0,0,0,0.0266304347826088,0.183152173913044,0,0.26804347826087,0,0,0,0,0.174347826086957,0,0,0.930760869565217,0,0,0,0.776902173913046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241739130434783,0,0,0.0158333333333333,0,0,0,0,0,0.801413043478261,0,0,0.0315579710144927,0,0,0.0161231884057971,0,0,0.0389130434782608,0,0,0,0.877608695652174,0.079021739130435,0,0,0.0333695652173913,0,0.0324184782608695,0.027554347826087,0,0.0256521739130435,0,0,0,0.223152173913043,0.0472826086956522,0,0,0.225760869565217,0,0,0,0,0,0,0,0,0,0,0.344304347826087,0.076304347826087,0,0,0.0246195652173913,0,0,0.0920652173913043,0,0,0,0,0,0,0,0,0.0927173913043478,0,0,0.218478260869565,0,0.515931677018633,0,0,0,0,0,0,0.187282608695652,0,0,0,0,0,0,0,0.110760869565217,0,0,0.664565217391304,0.0369875776397515,0.0928260869565218,0.52695652173913,0,0,0,1.67054347826087,0
0,0,0.445056818181817,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0.093125,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0.0212824675324676,4.43363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970454545454545,0,0,0,0,0,1.26386363636364,0,0,0,0,0,0,0,0,0.0424621212121213,0,0,0,0,0,0,0,4.32386363636364,0,0,0,0,0,0,0,0,0,0,0,3.36431818181818,0,0,0,0,0,3.31397727272727,3.92545454545455,0.219375,0,0,0,0,0,0.0167424242424242,0,4.03284090909091,0.0493181818181818,0,0,0,0,0,0,0,1.11244318181818,0.139715909090909,0,0,0,0,0,0.16375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2125,0,0,0,0,0,0,0,0,0.0406818181818182,0,0.462727272727273,0,0,0,0,0,0.0946590909090909,0,4.3987987012987,8.01948863636363,0,0,2.05193181818182,0.0301136363636364,0,0,0,0.0110227272727273,0.213409090909091,0,0,0,0,0,0,0,0,0,0,0,0.242613636363637,0,0,0,0,0,0,0,0,0,0,0,0,2.03886363636364,0,0,0,0.744318181818182,0,0,0,0.308522727272727,0,0,0,0,0,1.00295454545455,0.037215909090909,0,0,0,0,0,0.0078030303030303,0,0,0,0,1.00022727272727,0.236704545454545,0,0,0,0,0,0.0388257575757577,0,0,0,0,0.608977272727273,0.0158333333333333,0,0.341590909090909,0,0,0,0,0,0,0,3.75869318181818,0.494375,0,0,0.563674242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230795454545455,0,0,0,0,0,0,0,0,0,0,0,4.66886363636364,0,0.304139610389611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311742424242424,0,0,0,0.106038961038961,0,0.722386363636364,0.132045454545454,0,0.0101363636363636,0,0
0,0,0.449750000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.443333333333333,0,0.327625,0,0,0.160916666666667,0,0,0.136333333333333,0,0,0,0,0,0.0721666666666667,0,0,0,0,0,0,0,0,0.00555128205128205,0,0,0,0.494666666666666,0.0621666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00980952380952381,5.826,0.2045,0,0,0,0,0,0,0.109416666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87291666666667,0,0,0,0,0.561944444444443,0,0,0,0,0,0,6.14083333333333,0,0,0,0,0,3.293,3.47883333333333,0.568833333333335,0,0,0,0,0.205833333333333,0,0.131666666666667,4.47266666666667,0.163166666666667,0,0,0,0,0,0,0,4.33058333333333,1.66791666666667,0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100666666666667,0,0.0354166666666667,0.0705833333333335,0,2.81933333333333,0,0,0,0,0,0,0,0.0235833333333333,0,0,0.896,0,0,0,0,0,0,0,5.30490476190477,10.6065833333333,0,0,1.384,0.1175,0.0688333333333333,0,0,0.0335,0.144333333333333,0,0,0,0,0,0,0,0.389166666666667,0,0,0,0,0,0,0.145583333333334,0,0,0,0.379833333333333,0,0,0,0,0,1.956,0,0,0,1.09533333333333,0,0,0,2.15883333333333,0,0,0,0,0,0.764,0,0.109666666666666,0,0.218833333333333,0,0,0,0,0,0,0,1.962,0.805833333333333,0,0,0,0.0693333333333333,0,0,0,0,0,0,2.0645,0,0,0.940499999999999,0,0,0,0,0,0,0,4.612,0.705833333333335,0.0265555555555556,0,1.58472222222222,0.291666666666667,0,0,0,0,0,0,1.09733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421666666666667,0,0,0,0,7.83883333333333,0,0.949476190476191,0,0,0,0.0693333333333333,0,0,0.0781666666666665,0,0,0.463666666666667,0,0,0,0.0477777777777777,0.0211111111111111,0,0,0,0.190880952380952,0,0.682,0.1115,0,0.0824666666666666,0.208166666666667,0
0,0,0.237547169811321,0,0,0,0,0,0,0,0,0,0.0826415094339623,0,0,0.175471698113208,0.0815094339622641,0.426179245283019,0,0,0.109056603773585,0,0,0,0,0,0,0,0,0.271132075471698,0,0,0.0391509433962264,0,0,0,0,0,0,0,0,0,0.275188679245283,0.352641509433962,0,0,0,0,0,0,0,0,0,0,0,0,0.0111051212938005,1.25566037735849,0.903018867924528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221509433962264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51075471698113,0,0,0,0,0.389559748427673,0,0,0,0,0,0,1.65410377358491,0,0,0.560566037735849,0,0,2.81150943396226,0.267735849056604,0.0368867924528302,0,0,0,0,1.6288679245283,0,0,1.27735849056604,0,0,0,0,0.079056603773585,0,0,0,3.35103773584906,1.06330188679245,0.399056603773585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224056603773585,0,0.0400943396226415,0.074622641509434,0,0.924716981132075,0.350943396226415,0,0,0,0,0,0,0.0314150943396226,0,0,0.212075471698113,0,0,0,0,0,0,0,2.2466846361186,3.96518867924528,0,0.0752830188679245,0.177735849056604,0.0478616352201258,0.151698113207547,0,0,0,0,0,0,0,0,0,0,0,0.0850943396226415,0,0,0,0,0,0.047688679245283,0,0,0,0,0.380943396226415,0,0,0.212264150943396,0,0,1.8211320754717,0,0,0,0.49811320754717,0,0,0,4.25962264150943,0,0,0,0,0,0,0.039622641509434,0.0804716981132075,0,1.29698113207547,0,0,0,0,0,0,0,0.815471698113208,0,0,0,0,0.240754716981132,0,0,0,0,0,0.0204716981132076,3.27320754716981,0,0,0.159150943396226,0,0,0,0,0,0.0369811320754717,0,2.16971698113207,0,0.25559748427673,0,0.495283018867925,0.259622641509434,0,0,0,0,0,0,1.37603773584906,0,0.0413207547169811,0,0,0,0,0,0,0.19933962264151,0.0771698113207547,0.0400943396226415,0,0,0,0,0,0,0,0,0,0.0477358490566038,0,0,0,0,2.48698113207547,0,0.286846361185984,0,0,0,0,0,0,0.326132075471698,0,0,0,0,0,0.418396226415094,0.252830188679245,0,0,0,0,0.0738948787061993,0,0,0,0,0.0722641509433964,0.156792452830189,0
0,0,1.25446153846154,0,0,0,0,0,0,0,0,0,0.0643076923076923,0,0,0.345846153846154,0,0,0.0223418803418804,0,0.0296153846153846,0,0,0,0,0,0,0,0,0,0,0,0.031923076923077,0.211846153846154,0,0,0.0550384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505538461538461,0,0,0,0,0,0,0,0,0.0874871794871793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45023076923077,0,0,0,0,0.251692307692308,0,0,0,0.0402051282051283,0,0.0749230769230769,0.665423076923078,0,0,0,0,0,1.97923076923077,0.117692307692308,0,0,0,0.128153846153846,0,1.11384615384615,0,0,0.910871794871794,0,0,0,0,0.0322307692307693,0,0,0,0.904923076923075,0.675000000000001,0.312923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618461538461538,0,0,0,0,0,0.0132307692307692,0,0,0,0,0.174461538461538,0.324769230769231,0,0.0362307692307692,0,0.062,0,0,0.1195,0,0,0.474461538461538,0,0,0,0,0,0,0,1.05595604395604,3.326,0,0.0610769230769231,0.276,0.0843589743589743,0,0.355846153846154,0,0,0,0,0,0,0.0581538461538462,0.331179487179487,0,0,0.0693846153846154,0,0,0,0.0795384615384616,0,0.0195384615384615,0.138461538461538,0,0,0,0,0,0,0.0616923076923077,0,0,0.992461538461539,0,0,0,0.701769230769228,0,0,0,0.694923076923077,0,0,0,0,0,0,0,0,0,0.465692307692308,0,0,0,0,0,0,0,0,0.389076923076923,0,0,0,0,0,0.0450769230769231,0,0,0,0.0166923076923077,0.549538461538462,0,1.106,0.0653846153846155,0,0,0.0754615384615385,0,0,0,0,0.498923076923077,0.0373846153846154,0,0,0.115435897435897,0.193384615384615,0,0,0,0,0,0,0.574461538461538,0,0,0,0,0,0,0.235538461538462,0,0.181384615384616,0,0,0,0,0.0667692307692308,0.0236923076923077,0,0,0,0,0,0,0,0.261384615384615,0,0,0.132615384615385,0.0656410256410257,0.396241758241758,0,0,0,0,0,0,0.208230769230769,0,0,0,0,0,0.126923076923077,0,0.19625641025641,0,0,0.398153846153846,0.0572087912087912,0.101769230769231,0.638615384615385,0.031,0,0,0.629846153846154,0
0,0,2.9865,0,0,0,0,0,0,0,0,0,0,0,0,0.241058823529412,0,0,0.239581699346406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53823529411765,0,0,0,0,0,0,0,0.188588235294118,0.316470588235294,0,0,0,0,0.0227294117647058,0,0,0,0,0,0,0.0177647058823529,0,0,0.147470588235294,0,0.023764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95605882352941,0,0,0.193529411764706,0,1.4481568627451,0,0,0,0,0,0.0562352941176471,2.69676470588235,0.112352941176471,0,0,0,0,0.867411764705882,0,0.289882352941176,0,0,0.751764705882353,0,0.0512941176470588,0.0176862745098039,2.68023529411765,2.68745098039216,0,0,0,0,0,0,0,0,2.15423529411764,0.73841176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372705882352941,0,0,0,0,0,0,0,0,0,0,1.76047058823529,0,0.0216470588235294,0.358294117647059,0,0.148823529411765,0,0,0.25828431372549,0,0,1.24282352941176,0,0,0,0,0,0.0904705882352941,0,2.11342857142857,6.65564705882353,0,0,0.561176470588235,0,0,0.786705882352941,0,0,0,0,0,0,0,0.68078431372549,0,0,0,0,0.116117647058824,0,0.048235294117647,0,0,0.222941176470588,0,0,0,0,0,0,0.0922352941176471,0,0,3.48376470588235,0,0,0,1.51158823529412,0,0,0,0,0,0,0,0,0,0.568705882352941,0,0.020235294117647,0,0,0,0,0,0,0,0,0,0,0.721058823529412,0,0,0.033372549019608,0,0,0.0945098039215687,0,0,0,0,0,0,2.19,2.05323529411764,0,0.027,0.264705882352941,0,0,0,0,0.253470588235294,0,0,0,0.891647058823528,0.101058823529412,0,0,0.0498823529411765,0,0,0,1.39588235294118,0,0,0,0,0.106352941176471,0,0.868917647058824,0,0,0,0,0,0,0,0.0538823529411763,0,0,0,0,0,0,0,0.162941176470588,0,0,1.874,0.33756862745098,0.863126050420167,0,0,0,0,0,0.158,0.157117647058824,0,0,0,0,0,0,0,0.5118431372549,0,0,0.590117647058824,0.231285714285714,0.496705882352941,1.93270588235294,0,0.217882352941176,0,1.40317647058824,0
0,0,0.0139880952380953,0,0,0,0,0,0,0,0,0,0,0,0,0.0530952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043452380952381,0,0,0,0.0976984126984128,0,0,0,0,0,0,0,0,0,0,0,0.171309523809524,0,0.025,0,0,0,0,0,2.5697619047619,0,0.0205952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81095238095238,0,0.0346031746031747,0,0,0.19484126984127,0,0,0,0,0,0,0.423869047619048,0,0,0,0,0,4.68142857142857,1.25785714285714,0,0,0,0,0,0,0.0556746031746032,0,1.50464285714286,0,0,0,0,0,0,0,0,0.459285714285715,0,0,0,0,0,0,0.175357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16327380952381,0,0.904047619047619,0,0,0,0,0,0,0,0,0.888333333333333,0,0,0,0,0.0126785714285714,0,0,0.251547619047619,0,1.58984693877551,3.6777380952381,0,0,0.493095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169404761904762,0,0,0,0,0,0,0,0,0.1025,0,0,0,0.169285714285714,0,0,0,0,0,0,0,0,0,0.3825,0.0258928571428572,0,0,0,0,0,0,0,0,0,0,0.0530952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022797619047619,0,1.82880952380952,0,0,0,0,0,0,0,0,0,0,0,0.572023809523809,0,0,0,0,0,0,0,0,0.0295833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789115646258503,0,0,0,0,0,0,0.0281547619047619,0,0,0,0,0,0,0,0.100555555555556,0,0,0.157261904761905,0,0,0.26702380952381,0,0.0966666666666667,0.0194047619047619,0,0
